filename,width,height,class,xmin,ymin,xmax,ymax
0042.JPG,320,320,person,69.0,252.0,84.0,304.0
0042.JPG,320,320,person,48.0,257.0,67.0,306.0
0055.JPG,320,320,person,58.0,124.0,77.0,151.0
0055.JPG,320,320,person,55.0,151.0,78.0,192.0
0055.JPG,320,320,person,71.0,151.0,94.0,191.0
0055.JPG,320,320,person,164.0,129.0,181.0,182.0
0055.JPG,320,320,person,211.0,229.0,227.0,274.0
0280.JPG,320,320,person,120.0,171.0,170.0,191.0
0280.JPG,320,320,person,124.0,196.0,163.0,219.0
0183.JPG,320,320,person,205.0,95.0,227.0,148.0
0183.JPG,320,320,person,220.0,82.0,236.0,119.0
0183.JPG,320,320,person,285.0,109.0,316.0,166.0
0183.JPG,320,320,person,1.0,186.0,35.0,231.0
0191.JPG,320,320,person,131.0,252.0,160.0,286.0
0240.JPG,320,320,person,36.0,165.0,74.0,182.0
0240.JPG,320,320,person,37.0,149.0,66.0,168.0
0240.JPG,320,320,person,64.0,102.0,93.0,125.0
0277.JPG,320,320,person,46.0,58.0,98.0,106.0
0277.JPG,320,320,person,25.0,229.0,82.0,264.0
0277.JPG,320,320,person,19.0,269.0,81.0,299.0
0249.JPG,320,320,person,191.0,61.0,215.0,96.0
0249.JPG,320,320,person,99.0,35.0,132.0,66.0
0249.JPG,320,320,person,53.0,48.0,94.0,83.0
0150.JPG,320,320,person,158.0,21.0,185.0,92.0
0150.JPG,320,320,person,154.0,148.0,189.0,187.0
0150.JPG,320,320,person,142.0,199.0,183.0,243.0
0150.JPG,320,320,person,193.0,104.0,220.0,170.0
0142.JPG,320,320,person,144.0,100.0,173.0,173.0
0142.JPG,320,320,person,85.0,175.0,123.0,232.0
0142.JPG,320,320,person,130.0,219.0,165.0,263.0
0274.JPG,320,320,person,24.0,115.0,77.0,139.0
0274.JPG,320,320,person,24.0,143.0,80.0,171.0
0274.JPG,320,320,person,22.0,213.0,80.0,237.0
0274.JPG,320,320,person,20.0,244.0,77.0,261.0
0166.JPG,320,320,person,145.0,46.0,192.0,118.0
0270.JPG,320,320,person,50.0,132.0,115.0,182.0
0270.JPG,320,320,person,47.0,263.0,105.0,320.0
0054.JPG,320,320,person,211.0,92.0,220.0,129.0
0054.JPG,320,320,person,57.0,193.0,78.0,237.0
0054.JPG,320,320,person,78.0,262.0,98.0,302.0
0164.JPG,320,320,person,179.0,33.0,228.0,121.0
0164.JPG,320,320,person,69.0,44.0,112.0,117.0
0164.JPG,320,320,person,14.0,116.0,63.0,165.0
0164.JPG,320,320,person,1.0,142.0,53.0,199.0
0082.JPG,320,320,person,94.0,76.0,129.0,137.0
0082.JPG,320,320,person,229.0,102.0,266.0,159.0
0082.JPG,320,320,person,233.0,147.0,267.0,201.0
0097.JPG,320,320,person,115.0,58.0,151.0,120.0
0097.JPG,320,320,person,82.0,149.0,130.0,206.0
0097.JPG,320,320,person,131.0,216.0,185.0,257.0
0097.JPG,320,320,person,123.0,249.0,160.0,294.0
0097.JPG,320,320,person,206.0,178.0,239.0,240.0
0097.JPG,320,320,person,175.0,132.0,201.0,190.0
0097.JPG,320,320,person,194.0,72.0,219.0,129.0
0097.JPG,320,320,person,210.0,110.0,234.0,166.0
0258.JPG,320,320,person,57.0,84.0,90.0,109.0
0258.JPG,320,320,person,79.0,184.0,102.0,207.0
0258.JPG,320,320,person,29.0,190.0,51.0,208.0
0258.JPG,320,320,person,233.0,201.0,248.0,227.0
0140.JPG,320,320,person,119.0,64.0,155.0,122.0
0140.JPG,320,320,person,135.0,116.0,169.0,172.0
0140.JPG,320,320,person,48.0,1.0,86.0,76.0
0140.JPG,320,320,person,27.0,3.0,56.0,53.0
0102.JPG,320,320,person,240.0,241.0,281.0,296.0
0102.JPG,320,320,person,277.0,26.0,314.0,101.0
0126.JPG,320,320,person,127.0,96.0,162.0,184.0
0126.JPG,320,320,person,187.0,165.0,230.0,229.0
0126.JPG,320,320,person,158.0,191.0,183.0,235.0
0126.JPG,320,320,person,219.0,20.0,249.0,99.0
0126.JPG,320,320,person,247.0,57.0,275.0,116.0
0126.JPG,320,320,person,266.0,139.0,295.0,194.0
0126.JPG,320,320,person,251.0,109.0,295.0,151.0
0181.JPG,320,320,person,16.0,53.0,61.0,110.0
0181.JPG,320,320,person,54.0,5.0,91.0,57.0
0206.JPG,320,320,person,89.0,96.0,109.0,116.0
0206.JPG,320,320,person,96.0,133.0,115.0,153.0
0206.JPG,320,320,person,91.0,167.0,122.0,183.0
0127.JPG,320,320,person,177.0,119.0,223.0,201.0
0127.JPG,320,320,person,97.0,212.0,136.0,260.0
0200.JPG,320,320,person,77.0,220.0,100.0,230.0
0200.JPG,320,320,person,84.0,229.0,100.0,241.0
0200.JPG,320,320,person,95.0,160.0,111.0,169.0
0200.JPG,320,320,person,98.0,147.0,114.0,165.0
0200.JPG,320,320,person,137.0,145.0,158.0,155.0
0200.JPG,320,320,person,143.0,158.0,163.0,166.0
0200.JPG,320,320,person,146.0,167.0,169.0,183.0
0200.JPG,320,320,person,217.0,138.0,239.0,158.0
0242.JPG,320,320,person,149.0,73.0,169.0,102.0
0157.JPG,320,320,person,187.0,163.0,220.0,221.0
0157.JPG,320,320,person,182.0,124.0,212.0,173.0
0157.JPG,320,320,person,202.0,89.0,227.0,144.0
0157.JPG,320,320,person,201.0,1.0,226.0,74.0
0157.JPG,320,320,person,230.0,1.0,261.0,64.0
0194.JPG,320,320,person,41.0,124.0,71.0,157.0
0194.JPG,320,320,person,87.0,124.0,119.0,149.0
0194.JPG,320,320,person,177.0,191.0,196.0,224.0
0194.JPG,320,320,person,68.0,56.0,105.0,93.0
0036.JPG,320,320,person,78.0,104.0,112.0,216.0
0223.JPG,320,320,person,129.0,179.0,177.0,216.0
0223.JPG,320,320,person,137.0,138.0,177.0,183.0
0153.JPG,320,320,person,208.0,30.0,239.0,98.0
0153.JPG,320,320,person,68.0,76.0,111.0,142.0
0153.JPG,320,320,person,38.0,145.0,84.0,191.0
0153.JPG,320,320,person,30.0,184.0,76.0,228.0
0153.JPG,320,320,person,279.0,114.0,320.0,174.0
0153.JPG,320,320,person,268.0,84.0,320.0,141.0
0038.JPG,320,320,person,154.0,153.0,175.0,189.0
0038.JPG,320,320,person,210.0,162.0,226.0,194.0
0038.JPG,320,320,person,72.0,125.0,91.0,161.0
0038.JPG,320,320,person,138.0,132.0,152.0,170.0
0100.JPG,320,320,person,140.0,41.0,179.0,114.0
0100.JPG,320,320,person,19.0,214.0,82.0,257.0
0100.JPG,320,320,person,40.0,149.0,82.0,208.0
0100.JPG,320,320,person,250.0,142.0,283.0,204.0
0100.JPG,320,320,person,284.0,92.0,307.0,150.0
0100.JPG,320,320,person,58.0,99.0,90.0,137.0
0100.JPG,320,320,person,64.0,121.0,102.0,182.0
0105.JPG,320,320,person,196.0,58.0,225.0,135.0
0105.JPG,320,320,person,251.0,123.0,281.0,179.0
0105.JPG,320,320,person,209.0,201.0,239.0,257.0
0105.JPG,320,320,person,225.0,247.0,267.0,301.0
0105.JPG,320,320,person,120.0,177.0,160.0,236.0
0105.JPG,320,320,person,133.0,110.0,162.0,166.0
0105.JPG,320,320,person,27.0,25.0,76.0,103.0
0188.JPG,320,320,person,119.0,87.0,166.0,127.0
0162.JPG,320,320,person,134.0,172.0,184.0,230.0
0162.JPG,320,320,person,30.0,84.0,76.0,138.0
0162.JPG,320,320,person,11.0,79.0,41.0,118.0
0162.JPG,320,320,person,252.0,150.0,288.0,215.0
0162.JPG,320,320,person,272.0,174.0,300.0,230.0
0162.JPG,320,320,person,210.0,119.0,232.0,176.0
0162.JPG,320,320,person,198.0,83.0,222.0,155.0
0122.JPG,320,320,person,179.0,124.0,205.0,181.0
0122.JPG,320,320,person,119.0,135.0,160.0,199.0
0122.JPG,320,320,person,127.0,104.0,152.0,153.0
0122.JPG,320,320,person,30.0,106.0,81.0,166.0
0122.JPG,320,320,person,18.0,73.0,69.0,122.0
0197.JPG,320,320,person,165.0,148.0,188.0,168.0
0197.JPG,320,320,person,107.0,199.0,129.0,210.0
0197.JPG,320,320,person,83.0,155.0,104.0,166.0
0125.JPG,320,320,person,98.0,105.0,136.0,179.0
0125.JPG,320,320,person,231.0,252.0,281.0,309.0
0070.JPG,320,320,person,43.0,277.0,82.0,319.0
0070.JPG,320,320,person,102.0,74.0,121.0,115.0
0070.JPG,320,320,person,190.0,117.0,204.0,167.0
0078.JPG,320,320,person,45.0,188.0,101.0,235.0
0078.JPG,320,320,person,44.0,234.0,103.0,284.0
0063.JPG,320,320,,,,,
0184.JPG,320,320,person,208.0,59.0,242.0,124.0
0124.JPG,320,320,person,159.0,64.0,190.0,129.0
0124.JPG,320,320,person,129.0,22.0,150.0,106.0
0124.JPG,320,320,person,21.0,5.0,72.0,76.0
0124.JPG,320,320,person,154.0,148.0,199.0,216.0
0124.JPG,320,320,person,153.0,107.0,184.0,163.0
0032.JPG,320,320,person,118.0,175.0,155.0,233.0
0032.JPG,320,320,person,144.0,151.0,168.0,212.0
0220.JPG,320,320,person,85.0,170.0,118.0,200.0
0219.JPG,320,320,person,187.0,24.0,211.0,58.0
0219.JPG,320,320,person,202.0,50.0,241.0,103.0
0219.JPG,320,320,person,84.0,155.0,146.0,194.0
0219.JPG,320,320,person,85.0,203.0,133.0,232.0
0257.JPG,320,320,person,219.0,123.0,230.0,141.0
0257.JPG,320,320,person,95.0,196.0,116.0,208.0
0257.JPG,320,320,person,189.0,200.0,202.0,215.0
0257.JPG,320,320,person,95.0,210.0,128.0,222.0
0069.JPG,320,320,person,113.0,198.0,131.0,241.0
0069.JPG,320,320,person,219.0,22.0,235.0,56.0
0069.JPG,320,320,person,275.0,157.0,293.0,196.0
0069.JPG,320,320,person,181.0,228.0,199.0,269.0
0069.JPG,320,320,person,221.0,210.0,236.0,249.0
0244.JPG,320,320,person,44.0,141.0,76.0,154.0
0244.JPG,320,320,person,64.0,67.0,100.0,91.0
0071.JPG,320,320,person,235.0,144.0,251.0,186.0
0071.JPG,320,320,person,129.0,199.0,152.0,223.0
0048.JPG,320,320,person,78.0,189.0,125.0,236.0
0048.JPG,320,320,person,83.0,248.0,126.0,291.0
0252.JPG,320,320,person,131.0,192.0,161.0,216.0
0252.JPG,320,320,person,124.0,216.0,152.0,240.0
0252.JPG,320,320,person,206.0,141.0,225.0,174.0
0265.JPG,320,320,person,162.0,20.0,183.0,58.0
0265.JPG,320,320,person,182.0,24.0,194.0,51.0
0273.JPG,320,320,person,169.0,1.0,185.0,32.0
0283.JPG,320,320,person,140.0,103.0,156.0,131.0
0283.JPG,320,320,person,155.0,107.0,170.0,132.0
0214.JPG,320,320,person,101.0,157.0,152.0,203.0
0214.JPG,320,320,person,133.0,119.0,165.0,163.0
0269.JPG,320,320,person,68.0,36.0,116.0,69.0
0269.JPG,320,320,person,64.0,64.0,119.0,106.0
0146.JPG,320,320,person,166.0,206.0,197.0,237.0
0146.JPG,320,320,person,65.0,74.0,109.0,118.0
0146.JPG,320,320,person,63.0,135.0,94.0,186.0
0146.JPG,320,320,person,70.0,114.0,100.0,157.0
0146.JPG,320,320,person,134.0,32.0,175.0,93.0
0146.JPG,320,320,person,128.0,9.0,150.0,33.0
0173.JPG,320,320,person,242.0,90.0,269.0,151.0
0263.JPG,320,320,person,75.0,141.0,124.0,193.0
0263.JPG,320,320,person,71.0,27.0,116.0,60.0
0263.JPG,320,320,person,57.0,1.0,107.0,32.0
0204.JPG,320,320,person,78.0,123.0,113.0,142.0
0204.JPG,320,320,person,169.0,102.0,194.0,120.0
0204.JPG,320,320,person,127.0,217.0,150.0,235.0
0204.JPG,320,320,person,144.0,232.0,161.0,251.0
0039.JPG,320,320,person,115.0,93.0,157.0,162.0
0132.JPG,320,320,person,227.0,164.0,262.0,222.0
0132.JPG,320,320,person,128.0,106.0,170.0,173.0
0132.JPG,320,320,person,168.0,70.0,204.0,142.0
0132.JPG,320,320,person,240.0,49.0,269.0,113.0
0202.JPG,320,320,person,71.0,88.0,101.0,119.0
0202.JPG,320,320,person,92.0,79.0,116.0,108.0
0202.JPG,320,320,person,100.0,180.0,140.0,206.0
0202.JPG,320,320,person,54.0,203.0,93.0,221.0
0284.JPG,320,320,person,56.0,203.0,93.0,228.0
0284.JPG,320,320,person,146.0,226.0,161.0,260.0
0284.JPG,320,320,person,163.0,218.0,180.0,254.0
0174.JPG,320,320,person,287.0,190.0,320.0,282.0
0136.JPG,320,320,person,164.0,1.0,221.0,76.0
0136.JPG,320,320,person,269.0,145.0,319.0,206.0
0136.JPG,320,320,person,186.0,202.0,237.0,248.0
0107.JPG,320,320,person,137.0,156.0,171.0,212.0
0107.JPG,320,320,person,1.0,144.0,54.0,202.0
0107.JPG,320,320,person,291.0,1.0,320.0,57.0
0170.JPG,320,320,person,91.0,97.0,129.0,158.0
0170.JPG,320,320,person,271.0,208.0,313.0,258.0
0170.JPG,320,320,person,85.0,1.0,125.0,57.0
0170.JPG,320,320,person,153.0,47.0,185.0,91.0
0170.JPG,320,320,person,151.0,72.0,177.0,126.0
0099.JPG,320,320,person,13.0,145.0,72.0,212.0
0099.JPG,320,320,person,232.0,129.0,283.0,166.0
0099.JPG,320,320,person,234.0,159.0,286.0,214.0
0151.JPG,320,320,person,27.0,166.0,77.0,231.0
0276.JPG,320,320,person,54.0,167.0,101.0,188.0
0276.JPG,320,320,person,53.0,189.0,105.0,216.0
0216.JPG,320,320,person,188.0,100.0,210.0,126.0
0216.JPG,320,320,person,199.0,132.0,218.0,154.0
0216.JPG,320,320,person,134.0,165.0,154.0,176.0
0216.JPG,320,320,person,139.0,182.0,165.0,198.0
0114.JPG,320,320,person,285.0,1.0,320.0,23.0
0114.JPG,320,320,person,279.0,15.0,311.0,49.0
0114.JPG,320,320,person,279.0,40.0,301.0,87.0
0034.JPG,320,320,person,6.0,34.0,40.0,96.0
0217.JPG,320,320,person,56.0,54.0,107.0,86.0
0217.JPG,320,320,person,140.0,141.0,175.0,178.0
0217.JPG,320,320,person,208.0,115.0,235.0,150.0
0217.JPG,320,320,person,182.0,126.0,205.0,163.0
0217.JPG,320,320,person,27.0,66.0,55.0,82.0
0217.JPG,320,320,person,22.0,84.0,64.0,101.0
0087.JPG,320,320,person,33.0,102.0,89.0,164.0
0087.JPG,320,320,person,138.0,175.0,185.0,237.0
0087.JPG,320,320,person,132.0,240.0,168.0,286.0
0211.JPG,320,320,person,81.0,112.0,114.0,136.0
0211.JPG,320,320,person,107.0,165.0,133.0,185.0
0211.JPG,320,320,person,77.0,186.0,110.0,208.0
0185.JPG,320,320,person,196.0,130.0,225.0,183.0
0185.JPG,320,320,person,222.0,107.0,250.0,166.0
0255.JPG,320,320,person,232.0,162.0,251.0,191.0
0255.JPG,320,320,person,164.0,205.0,184.0,232.0
0255.JPG,320,320,person,127.0,220.0,148.0,239.0
0255.JPG,320,320,person,126.0,92.0,152.0,114.0
0255.JPG,320,320,person,134.0,82.0,157.0,100.0
0255.JPG,320,320,person,105.0,78.0,127.0,91.0
0133.JPG,320,320,person,17.0,78.0,67.0,148.0
0247.JPG,320,320,person,129.0,129.0,161.0,163.0
0247.JPG,320,320,person,148.0,135.0,192.0,177.0
0247.JPG,320,320,person,126.0,183.0,185.0,221.0
0247.JPG,320,320,person,156.0,239.0,210.0,281.0
0247.JPG,320,320,person,154.0,276.0,202.0,307.0
0123.JPG,320,320,person,68.0,148.0,111.0,204.0
0123.JPG,320,320,person,61.0,99.0,110.0,159.0
0123.JPG,320,320,person,80.0,69.0,123.0,126.0
0123.JPG,320,320,person,120.0,1.0,171.0,66.0
0123.JPG,320,320,person,206.0,1.0,240.0,51.0
0123.JPG,320,320,person,70.0,1.0,113.0,56.0
0147.JPG,320,320,person,215.0,173.0,283.0,222.0
0147.JPG,320,320,person,81.0,216.0,143.0,266.0
0147.JPG,320,320,person,74.0,37.0,112.0,109.0
0147.JPG,320,320,person,61.0,13.0,94.0,48.0
0147.JPG,320,320,person,133.0,142.0,168.0,184.0
0147.JPG,320,320,person,136.0,66.0,163.0,118.0
0147.JPG,320,320,person,132.0,116.0,165.0,147.0
0179.JPG,320,320,person,69.0,83.0,110.0,164.0
0231.JPG,320,320,person,29.0,207.0,96.0,241.0
0231.JPG,320,320,person,27.0,174.0,96.0,207.0
0231.JPG,320,320,person,143.0,109.0,191.0,138.0
0231.JPG,320,320,person,140.0,86.0,193.0,110.0
0178.JPG,320,320,person,223.0,198.0,254.0,249.0
0178.JPG,320,320,person,110.0,58.0,140.0,111.0
0178.JPG,320,320,person,110.0,31.0,137.0,68.0
0178.JPG,320,320,person,52.0,64.0,86.0,116.0
0035.JPG,320,320,person,151.0,152.0,171.0,187.0
0035.JPG,320,320,person,207.0,166.0,227.0,198.0
0035.JPG,320,320,person,61.0,127.0,78.0,164.0
0084.JPG,320,320,person,74.0,138.0,118.0,203.0
0084.JPG,320,320,person,27.0,130.0,70.0,187.0
0084.JPG,320,320,person,12.0,177.0,66.0,227.0
0190.JPG,320,320,person,105.0,141.0,151.0,176.0
0190.JPG,320,320,person,136.0,123.0,171.0,154.0
0117.JPG,320,320,person,97.0,142.0,145.0,188.0
0117.JPG,320,320,person,104.0,195.0,147.0,251.0
0117.JPG,320,320,person,7.0,99.0,60.0,165.0
0072.JPG,320,320,person,223.0,160.0,247.0,223.0
0072.JPG,320,320,person,221.0,221.0,260.0,273.0
0104.JPG,320,320,person,279.0,124.0,316.0,161.0
0104.JPG,320,320,person,274.0,154.0,320.0,204.0
0089.JPG,320,320,person,1.0,1.0,62.0,74.0
0089.JPG,320,320,person,1.0,172.0,59.0,230.0
